Id,Label
3293,3293
7,7
100,100
5238,5238
1459,1459
6906,6906
1011,1011
3194,3194
4455,4455
93,93
1538,1538
1176,1176
3482,3482
2907,2907
6985,6985
1141,1141
215,215
2291,2291
3044,3044
288,288
6560,6560
154,154
7258,7258
1404,1404
5442,5442
2539,2539
383,383
815,815
309,309
583,583
472,472
1357,1357
2707,2707
45,45
7269,7269
1167,1167
453,453
1113,1113
161,161
6488,6488
4301,4301
962,962
1081,1081
1440,1440
306,306
6516,6516
79,79
6663,6663
4692,4692
6,6
504,504
1631,1631
21,21
866,866
1423,1423
1326,1326
76,76
4644,4644
317,317
1762,1762
6832,6832
1204,1204
2427,2427
449,449
1495,1495
6876,6876
5132,5132
7061,7061
142,142
6408,6408
7104,7104
7010,7010
1632,1632
5622,5622
968,968
615,615
503,503
4397,4397
5995,5995
1007,1007
7116,7116
1036,1036
121,121
2818,2818
1114,1114
967,967
1002,1002
7353,7353
1931,1931
6238,6238
4403,4403
986,986
7387,7387
3088,3088
214,214
1004,1004
6965,6965
7421,7421
4450,4450
695,695
33,33
5168,5168
848,848
2426,2426
4338,4338
7440,7440
6868,6868
6490,6490
2167,2167
7025,7025
6828,6828
1327,1327
6574,6574
1853,1853
2572,2572
970,970
201,201
156,156
77,77
767,767
1271,1271
6407,6407
327,327
940,940
419,419
1323,1323
2603,2603
173,173
2712,2712
2714,2714
2482,2482
1236,1236
2716,2716
2717,2717
3695,3695
2719,2719
2721,2721
1550,1550
3549,3549
5,5
494,494
1801,1801
2641,2641
1144,1144
2726,2726
1848,1848
747,747
730,730
2727,2727
513,513
2433,2433
2728,2728
1460,1460
3038,3038
548,548
523,523
2114,2114
1827,1827
2711,2711
937,937
6696,6696
6748,6748
690,690
42,42
6448,6448
188,188
2710,2710
739,739
233,233
1534,1534
462,462
2589,2589
3076,3076
980,980
984,984
979,979
4825,4825
977,977
1008,1008
975,975
278,278
965,965
963,963
6445,6445
983,983
3935,3935
5297,5297
337,337
988,988
814,814
1009,1009
601,601
1021,1021
2612,2612
6889,6889
84,84
991,991
177,177
270,270
978,978
1322,1322
1029,1029
318,318
1324,1324
1325,1325
120,120
942,942
976,976
411,411
1867,1867
6584,6584
7102,7102
5063,5063
4689,4689
5608,5608
6930,6930
6892,6892
5938,5938
146,146
43,43
512,512
283,283
371,371
447,447
466,466
473,473
348,348
622,622
125,125
870,870
61,61
1225,1225
167,167
609,609
6802,6802
1452,1452
825,825
1226,1226
1303,1303
1725,1725
1504,1504
1559,1559
369,369
1824,1824
105,105
312,312
1766,1766
2279,2279
2284,2284
2320,2320
332,332
575,575
819,819
2452,2452
2464,2464
2471,2471
2480,2480
2492,2492
181,181
2561,2561
2575,2575
2164,2164
902,902
2586,2586
6188,6188
2535,2535
673,673
2568,2568
2898,2898
239,239
180,180
3824,3824
2025,2025
3432,3432
665,665
6637,6637
255,255
2006,2006
422,422
2292,2292
6563,6563
400,400
933,933
1136,1136
727,727
1034,1034
209,209
6245,6245
2488,2488
1786,1786
6844,6844
1626,1626
7161,7161
6067,6067
6991,6991
1455,1455
600,600
6737,6737
1373,1373
1897,1897
793,793
1581,1581
6454,6454
264,264
343,343
7001,7001
2319,2319
252,252
1159,1159
2285,2285
2854,2854
890,890
1969,1969
2031,2031
2051,2051
1191,1191
2469,2469
377,377
1719,1719
6617,6617
5028,5028
4638,4638
5663,5663
3219,3219
3444,3444
922,922
2501,2501
764,764
219,219
1570,1570
269,269
1973,1973
502,502
891,891
2011,2011
259,259
530,530
636,636
680,680
415,415
847,847
230,230
997,997
2331,2331
1377,1377
1378,1378
364,364
387,387
1738,1738
1748,1748
1769,1769
323,323
1778,1778
1788,1788
372,372
1956,1956
194,194
805,805
1248,1248
1094,1094
88,88
203,203
784,784
803,803
1350,1350
1186,1186
331,331
2009,2009
3584,3584
261,261
6732,6732
2194,2194
597,597
2407,2407
1120,1120
1774,1774
31,31
1589,1589
2454,2454
2420,2420
3015,3015
1798,1798
854,854
2942,2942
441,441
91,91
1915,1915
2349,2349
3232,3232
3237,3237
3242,3242
191,191
3248,3248
1844,1844
3255,3255
2713,2713
3269,3269
1112,1112
1729,1729
26,26
1924,1924
3277,3277
2049,2049
202,202
112,112
2273,2273
2170,2170
3258,3258
6474,6474
6807,6807
1424,1424
1920,1920
367,367
6843,6843
1739,1739
7042,7042
1501,1501
7153,7153
6986,6986
809,809
391,391
6938,6938
538,538
1737,1737
2981,2981
2000,2000
7318,7318
924,924
817,817
1975,1975
2523,2523
47,47
6781,6781
6915,6915
1728,1728
2801,2801
6943,6943
421,421
858,858
1732,1732
1735,1735
1736,1736
920,920
1743,1743
1513,1513
1765,1765
6529,6529
2583,2583
2584,2584
496,496
3262,3262
1808,1808
3018,3018
3222,3222
3229,3229
3052,3052
53,53
2332,2332
143,143
3240,3240
2165,2165
3250,3250
2370,2370
3271,3271
3225,3225
89,89
1042,1042
3282,3282
722,722
2321,2321
707,707
2540,2540
6871,6871
6842,6842
693,693
6519,6519
210,210
7463,7463
7176,7176
60,60
2362,2362
7233,7233
2775,2775
48,48
115,115
3492,3492
63,63
111,111
6434,6434
531,531
533,533
545,545
1005,1005
1213,1213
284,284
1400,1400
1481,1481
1498,1498
1478,1478
1493,1493
1507,1507
541,541
1494,1494
1508,1508
1509,1509
813,813
1162,1162
6500,6500
13,13
3050,3050
1473,1473
74,74
3449,3449
1156,1156
6890,6890
2491,2491
2207,2207
3995,3995
7101,7101
6735,6735
856,856
2853,2853
1078,1078
1505,1505
1510,1510
6547,6547
987,987
7465,7465
3471,3471
6118,6118
595,595
7007,7007
1178,1178
795,795
1172,1172
1627,1627
957,957
1802,1802
1882,1882
2789,2789
3020,3020
6378,6378
6544,6544
442,442
2066,2066
559,559
2402,2402
268,268
368,368
7224,7224
474,474
78,78
2042,2042
4953,4953
1608,1608
