Id,Label
3060,3060
2782,2782
3000,3000
3174,3174
3094,3094
2765,2765
2869,2869
2991,2991
3078,3078
2717,2717
3225,3225
3024,3024
3231,3231
2943,2943
3009,3009
2901,2901
3107,3107
3343,3343
3253,3253
3086,3086
2688,2688
3068,3068
3415,3415
3406,3406
2794,2794
3073,3073
3374,3374
2964,2964
2715,2715
2865,2865
2748,2748
3215,3215
2978,2978
3430,3430
3077,3077
2968,2968
3167,3167
3040,3040
2918,2918
2890,2890
2892,2892
3289,3289
2955,2955
2813,2813
2827,2827
3118,3118
3019,3019
3380,3380
2780,2780
3262,3262
2772,2772
2835,2835
2763,2763
2662,2662
3206,3206
3176,3176
3201,3201
3114,3114
2726,2726
2953,2953
3330,3330
3137,3137
3328,3328
3144,3144
3369,3369
3079,3079
2719,2719
3403,3403
3044,3044
3273,3273
2728,2728
2864,2864
3387,3387
3237,3237
3014,3014
3219,3219
3076,3076
2720,2720
3344,3344
3348,3348
2741,2741
2839,2839
2810,2810
2911,2911
3414,3414
3259,3259
3189,3189
2745,2745
2853,2853
3158,3158
3123,3123
3295,3295
3001,3001
3075,3075
2921,2921
2820,2820
2896,2896
2988,2988
2873,2873
2702,2702
2874,2874
3013,3013
2687,2687
3099,3099
3242,3242
3138,3138
3162,3162
2923,2923
2677,2677
3379,3379
2759,2759
3278,3278
1534,1534
2851,2851
2938,2938
3113,3113
3378,3378
2866,2866
2760,2760
2790,2790
2867,2867
2834,2834
3423,3423
2891,2891
2870,2870
3246,3246
2912,2912
2956,2956
3241,3241
3363,3363
3315,3315
3017,3017
3172,3172
3112,3112
2883,2883
2669,2669
2831,2831
3326,3326
2781,2781
3129,3129
3362,3362
3223,3223
2996,2996
3341,3341
2997,2997
2933,2933
2973,2973
3212,3212
2950,2950
3111,3111
1758,1758
3218,3218
3053,3053
2758,2758
2672,2672
3261,3261
3318,3318
2700,2700
3100,3100
2815,2815
3266,3266
3398,3398
3435,3435
3222,3222
2751,2751
3192,3192
3422,3422
3069,3069
3258,3258
2937,2937
2733,2733
2696,2696
2830,2830
3154,3154
2753,2753
2796,2796
2931,2931
2682,2682
3313,3313
3227,3227
2674,2674
3032,3032
3352,3352
3188,3188
3337,3337
3356,3356
1450,1450
3166,3166
3312,3312
3160,3160
1642,1642
2993,2993
2806,2806
3213,3213
2770,2770
2848,2848
3004,3004
3300,3300
3059,3059
2969,2969
3135,3135
3146,3146
2862,2862
3070,3070
2915,2915
3180,3180
2732,2732
3365,3365
3400,3400
2819,2819
3309,3309
2879,2879
3418,3418
2967,2967
3092,3092
2673,2673
2785,2785
3027,3027
3171,3171
2841,2841
2962,2962
2934,2934
3023,3023
3433,3433
3195,3195
2816,2816
3220,3220
2974,2974
3228,3228
2735,2735
2709,2709
3002,3002
2965,2965
3390,3390
3084,3084
1505,1505
3245,3245
3010,3010
1666,1666
3080,3080
2712,2712
3373,3373
3265,3265
3164,3164
3151,3151
3421,3421
3148,3148
3284,3284
3370,3370
3093,3093
3041,3041
107,107
1726,1726
2681,2681
2746,2746
3142,3142
3008,3008
2958,2958
3130,3130
3393,3393
2707,2707
3036,3036
3272,3272
2932,2932
3255,3255
2850,2850
3181,3181
3179,3179
3052,3052
3034,3034
3323,3323
3274,3274
3264,3264
3196,3196
2930,2930
3011,3011
3097,3097
3177,3177
2941,2941
2664,2664
2855,2855
3072,3072
2959,2959
3325,3325
3254,3254
990,990
3216,3216
3141,3141
3304,3304
3381,3381
2685,2685
3109,3109
2668,2668
3140,3140
2723,2723
2836,2836
3367,3367
2976,2976
2686,2686
3168,3168
3405,3405
2900,2900
3413,3413
3187,3187
3081,3081
3283,3283
3165,3165
2768,2768
2701,2701
2727,2727
2982,2982
2693,2693
2984,2984
2980,2980
2699,2699
2703,2703
3089,3089
2797,2797
2917,2917
3235,3235
3224,3224
2845,2845
3186,3186
2809,2809
3388,3388
3003,3003
171,171
2825,2825
2762,2762
3275,3275
2924,2924
3221,3221
2990,2990
3279,3279
3303,3303
3250,3250
3431,3431
3329,3329
3368,3368
3359,3359
3103,3103
3038,3038
3200,3200
3122,3122
3276,3276
2791,2791
3083,3083
2983,2983
3404,3404
2861,2861
3354,3354
2949,2949
3194,3194
3311,3311
3382,3382
2737,2737
2775,2775
2881,2881
2977,2977
3062,3062
3395,3395
3260,3260
2957,2957
2914,2914
2889,2889
3349,3349
2979,2979
3209,3209
3371,3371
2961,2961
3294,3294
2882,2882
2823,2823
2752,2752
2705,2705
3429,3429
3157,3157
3199,3199
3205,3205
3163,3163
3211,3211
2710,2710
2970,2970
2769,2769
3217,3217
2868,2868
3401,3401
3317,3317
2744,2744
3066,3066
3336,3336
3210,3210
3238,3238
3161,3161
3058,3058
2684,2684
2678,2678
2972,2972
2826,2826
1171,1171
3383,3383
3133,3133
3159,3159
3020,3020
2895,2895
2885,2885
3061,3061
2663,2663
3015,3015
2766,2766
3048,3048
3229,3229
2743,2743
2981,2981
3007,3007
2779,2779
3202,3202
2859,2859
2671,2671
2721,2721
3357,3357
2784,2784
3121,3121
2808,2808
2837,2837
3030,3030
3334,3334
3110,3110
3410,3410
2822,2822
3128,3128
2935,2935
2903,2903
2952,2952
1656,1656
2824,2824
3314,3314
2858,2858
3067,3067
2670,2670
2799,2799
2898,2898
3155,3155
2761,2761
2812,2812
3376,3376
2902,2902
3088,3088
2954,2954
3389,3389
3126,3126
2899,2899
2713,2713
2942,2942
2692,2692
2767,2767
2807,2807
2947,2947
2876,2876
3358,3358
3281,3281
2995,2995
1419,1419
2747,2747
2926,2926
3340,3340
3251,3251
3105,3105
2971,2971
3012,3012
3424,3424
3197,3197
3372,3372
3131,3131
3409,3409
3269,3269
58,58
3290,3290
3427,3427
3153,3153
3432,3432
2804,2804
2811,2811
2736,2736
2805,2805
2695,2695
3143,3143
3175,3175
3310,3310
3125,3125
3028,3028
3308,3308
3190,3190
3091,3091
3305,3305
2798,2798
2922,2922
3408,3408
2838,2838
2740,2740
3338,3338
2802,2802
3063,3063
3436,3436
2884,2884
3322,3322
2722,2722
2714,2714
3282,3282
2814,2814
3270,3270
2776,2776
2975,2975
3006,3006
2860,2860
2998,2998
3271,3271
2857,2857
3375,3375
2788,2788
2704,2704
3134,3134
